year,fuel_type,asset_id,asset_domain,asset_type,scenario
2061,GAS,F_753421_2717033,building,building_aggregate,continued_gas
2062,GAS,F_753421_2717033,building,building_aggregate,continued_gas
2063,GAS,F_753421_2717033,building,building_aggregate,continued_gas
2064,GAS,F_753421_2717033,building,building_aggregate,continued_gas
2065,GAS,F_753421_2717033,building,building_aggregate,continued_gas
2020,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2021,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2022,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2023,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2024,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2025,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2026,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2027,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2028,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2029,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2030,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2031,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2032,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2033,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2034,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2035,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2036,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2037,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2038,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2039,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2040,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2041,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2042,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2043,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2044,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2045,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2046,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2047,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2048,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2049,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2050,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2051,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2052,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2053,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2054,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2055,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2056,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2057,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2058,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2059,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2060,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2061,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2062,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2063,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2064,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2065,GAS,F_753674_2717470,building,building_aggregate,continued_gas
2020,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2021,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2022,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2023,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2024,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2025,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2026,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2027,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2028,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2029,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2030,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2031,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2032,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2033,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2034,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2035,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2036,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2037,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2038,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2039,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2040,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2041,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2042,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2043,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2044,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2045,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2046,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2047,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2048,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2049,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2050,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2051,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2052,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2053,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2054,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2055,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2056,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2057,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2058,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2059,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2060,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2061,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2062,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2063,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2064,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2065,GAS,F_753588_2717245,building,building_aggregate,continued_gas
2020,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2021,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2022,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2023,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2024,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2025,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2026,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2027,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2028,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2029,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2030,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2031,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2032,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2033,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2034,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2035,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2036,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2037,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2038,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2039,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2040,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2041,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2042,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2043,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2044,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2045,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2046,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2047,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2048,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2049,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2050,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2051,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2052,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2053,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2054,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2055,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2056,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2057,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2058,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2059,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2060,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2061,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2062,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2063,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2064,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2065,GAS,F_753474_2717148,building,building_aggregate,continued_gas
2020,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2021,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2022,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2023,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2024,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2025,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2026,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2027,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2028,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2029,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2030,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2031,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2032,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2033,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2034,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2035,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2036,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2037,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2038,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2039,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2040,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2041,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2042,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2043,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2044,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2045,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2046,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2047,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2048,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2049,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2050,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2051,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2052,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2053,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2054,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2055,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2056,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2057,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2058,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2059,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2060,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2061,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2062,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2063,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2064,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2065,GAS,F_753480_2717271,building,building_aggregate,continued_gas
2020,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2021,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2022,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2023,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2024,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2025,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2026,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2027,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2028,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2029,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2030,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2031,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2032,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2033,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2034,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2035,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2036,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2037,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2038,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2039,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2040,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2041,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2042,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2043,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2044,GAS,F_753409_2716987,building,building_aggregate,continued_gas
2045,GAS,F_753409_2716987,building,building_aggregate,continued_gas
