year,peak_consump,asset_id,energy_type,asset_domain,asset_type,scenario
2044,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2045,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2046,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2047,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2048,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2049,80.5553595093795,TB002,electricity,elec_network,elec_xmfr,managed_elec
2024,23.91143917582417,TB003,electricity,elec_network,elec_xmfr,managed_elec
2025,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2026,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2027,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2028,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2029,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2030,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2031,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2032,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2033,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2034,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2035,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2036,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2037,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2038,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2039,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2040,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2041,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2042,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2043,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2044,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2045,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2046,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2047,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2048,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2049,71.84878399267397,TB003,electricity,elec_network,elec_xmfr,managed_elec
2024,26.40158062218827,TB004,electricity,elec_network,elec_xmfr,managed_elec
2025,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2026,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
