year,is_retrofit,asset_id,asset_domain,asset_type,scenario
2044,True,GS018,gas_network,gas_service,unmanaged_elec
2045,True,GS018,gas_network,gas_service,unmanaged_elec
2046,True,GS018,gas_network,gas_service,unmanaged_elec
2047,True,GS018,gas_network,gas_service,unmanaged_elec
2048,True,GS018,gas_network,gas_service,unmanaged_elec
2049,True,GS018,gas_network,gas_service,unmanaged_elec
2024,False,GS019,gas_network,gas_service,unmanaged_elec
2025,True,GS019,gas_network,gas_service,unmanaged_elec
2026,True,GS019,gas_network,gas_service,unmanaged_elec
2027,True,GS019,gas_network,gas_service,unmanaged_elec
2028,True,GS019,gas_network,gas_service,unmanaged_elec
2029,True,GS019,gas_network,gas_service,unmanaged_elec
2030,True,GS019,gas_network,gas_service,unmanaged_elec
2031,True,GS019,gas_network,gas_service,unmanaged_elec
2032,True,GS019,gas_network,gas_service,unmanaged_elec
2033,True,GS019,gas_network,gas_service,unmanaged_elec
2034,True,GS019,gas_network,gas_service,unmanaged_elec
2035,True,GS019,gas_network,gas_service,unmanaged_elec
2036,True,GS019,gas_network,gas_service,unmanaged_elec
2037,True,GS019,gas_network,gas_service,unmanaged_elec
2038,True,GS019,gas_network,gas_service,unmanaged_elec
2039,True,GS019,gas_network,gas_service,unmanaged_elec
2040,True,GS019,gas_network,gas_service,unmanaged_elec
2041,True,GS019,gas_network,gas_service,unmanaged_elec
2042,True,GS019,gas_network,gas_service,unmanaged_elec
2043,True,GS019,gas_network,gas_service,unmanaged_elec
2044,True,GS019,gas_network,gas_service,unmanaged_elec
2045,True,GS019,gas_network,gas_service,unmanaged_elec
2046,True,GS019,gas_network,gas_service,unmanaged_elec
2047,True,GS019,gas_network,gas_service,unmanaged_elec
2048,True,GS019,gas_network,gas_service,unmanaged_elec
2049,True,GS019,gas_network,gas_service,unmanaged_elec
2024,False,GS020,gas_network,gas_service,unmanaged_elec
2025,True,GS020,gas_network,gas_service,unmanaged_elec
2026,True,GS020,gas_network,gas_service,unmanaged_elec
2027,True,GS020,gas_network,gas_service,unmanaged_elec
2028,True,GS020,gas_network,gas_service,unmanaged_elec
2029,True,GS020,gas_network,gas_service,unmanaged_elec
2030,True,GS020,gas_network,gas_service,unmanaged_elec
2031,True,GS020,gas_network,gas_service,unmanaged_elec
2032,True,GS020,gas_network,gas_service,unmanaged_elec
2033,True,GS020,gas_network,gas_service,unmanaged_elec
2034,True,GS020,gas_network,gas_service,unmanaged_elec
2035,True,GS020,gas_network,gas_service,unmanaged_elec
2036,True,GS020,gas_network,gas_service,unmanaged_elec
2037,True,GS020,gas_network,gas_service,unmanaged_elec
2038,True,GS020,gas_network,gas_service,unmanaged_elec
2039,True,GS020,gas_network,gas_service,unmanaged_elec
2040,True,GS020,gas_network,gas_service,unmanaged_elec
2041,True,GS020,gas_network,gas_service,unmanaged_elec
2042,True,GS020,gas_network,gas_service,unmanaged_elec
2043,True,GS020,gas_network,gas_service,unmanaged_elec
2044,True,GS020,gas_network,gas_service,unmanaged_elec
2045,True,GS020,gas_network,gas_service,unmanaged_elec
2046,True,GS020,gas_network,gas_service,unmanaged_elec
2047,True,GS020,gas_network,gas_service,unmanaged_elec
2048,True,GS020,gas_network,gas_service,unmanaged_elec
2049,True,GS020,gas_network,gas_service,unmanaged_elec
2024,False,GS021,gas_network,gas_service,unmanaged_elec
2025,True,GS021,gas_network,gas_service,unmanaged_elec
2026,True,GS021,gas_network,gas_service,unmanaged_elec
2027,True,GS021,gas_network,gas_service,unmanaged_elec
2028,True,GS021,gas_network,gas_service,unmanaged_elec
2029,True,GS021,gas_network,gas_service,unmanaged_elec
2030,True,GS021,gas_network,gas_service,unmanaged_elec
2031,True,GS021,gas_network,gas_service,unmanaged_elec
2032,True,GS021,gas_network,gas_service,unmanaged_elec
2033,True,GS021,gas_network,gas_service,unmanaged_elec
2034,True,GS021,gas_network,gas_service,unmanaged_elec
2035,True,GS021,gas_network,gas_service,unmanaged_elec
2036,True,GS021,gas_network,gas_service,unmanaged_elec
2037,True,GS021,gas_network,gas_service,unmanaged_elec
2038,True,GS021,gas_network,gas_service,unmanaged_elec
2039,True,GS021,gas_network,gas_service,unmanaged_elec
2040,True,GS021,gas_network,gas_service,unmanaged_elec
2041,True,GS021,gas_network,gas_service,unmanaged_elec
2042,True,GS021,gas_network,gas_service,unmanaged_elec
2043,True,GS021,gas_network,gas_service,unmanaged_elec
2044,True,GS021,gas_network,gas_service,unmanaged_elec
2045,True,GS021,gas_network,gas_service,unmanaged_elec
2046,True,GS021,gas_network,gas_service,unmanaged_elec
2047,True,GS021,gas_network,gas_service,unmanaged_elec
2048,True,GS021,gas_network,gas_service,unmanaged_elec
2049,True,GS021,gas_network,gas_service,unmanaged_elec
2024,False,GS022,gas_network,gas_service,unmanaged_elec
2025,True,GS022,gas_network,gas_service,unmanaged_elec
2026,True,GS022,gas_network,gas_service,unmanaged_elec
2027,True,GS022,gas_network,gas_service,unmanaged_elec
2028,True,GS022,gas_network,gas_service,unmanaged_elec
2029,True,GS022,gas_network,gas_service,unmanaged_elec
2030,True,GS022,gas_network,gas_service,unmanaged_elec
2031,True,GS022,gas_network,gas_service,unmanaged_elec
2032,True,GS022,gas_network,gas_service,unmanaged_elec
2033,True,GS022,gas_network,gas_service,unmanaged_elec
2034,True,GS022,gas_network,gas_service,unmanaged_elec
2035,True,GS022,gas_network,gas_service,unmanaged_elec
2036,True,GS022,gas_network,gas_service,unmanaged_elec
2037,True,GS022,gas_network,gas_service,unmanaged_elec
2038,True,GS022,gas_network,gas_service,unmanaged_elec
2039,True,GS022,gas_network,gas_service,unmanaged_elec
2040,True,GS022,gas_network,gas_service,unmanaged_elec
2041,True,GS022,gas_network,gas_service,unmanaged_elec
2042,True,GS022,gas_network,gas_service,unmanaged_elec
2043,True,GS022,gas_network,gas_service,unmanaged_elec
2044,True,GS022,gas_network,gas_service,unmanaged_elec
2045,True,GS022,gas_network,gas_service,unmanaged_elec
2046,True,GS022,gas_network,gas_service,unmanaged_elec
2047,True,GS022,gas_network,gas_service,unmanaged_elec
2048,True,GS022,gas_network,gas_service,unmanaged_elec
2049,True,GS022,gas_network,gas_service,unmanaged_elec
2024,False,GS023,gas_network,gas_service,unmanaged_elec
2025,True,GS023,gas_network,gas_service,unmanaged_elec
2026,True,GS023,gas_network,gas_service,unmanaged_elec
2027,True,GS023,gas_network,gas_service,unmanaged_elec
2028,True,GS023,gas_network,gas_service,unmanaged_elec
2029,True,GS023,gas_network,gas_service,unmanaged_elec
2030,True,GS023,gas_network,gas_service,unmanaged_elec
2031,True,GS023,gas_network,gas_service,unmanaged_elec
2032,True,GS023,gas_network,gas_service,unmanaged_elec
2033,True,GS023,gas_network,gas_service,unmanaged_elec
2034,True,GS023,gas_network,gas_service,unmanaged_elec
2035,True,GS023,gas_network,gas_service,unmanaged_elec
2036,True,GS023,gas_network,gas_service,unmanaged_elec
2037,True,GS023,gas_network,gas_service,unmanaged_elec
2038,True,GS023,gas_network,gas_service,unmanaged_elec
2039,True,GS023,gas_network,gas_service,unmanaged_elec
2040,True,GS023,gas_network,gas_service,unmanaged_elec
2041,True,GS023,gas_network,gas_service,unmanaged_elec
2042,True,GS023,gas_network,gas_service,unmanaged_elec
2043,True,GS023,gas_network,gas_service,unmanaged_elec
2044,True,GS023,gas_network,gas_service,unmanaged_elec
2045,True,GS023,gas_network,gas_service,unmanaged_elec
2046,True,GS023,gas_network,gas_service,unmanaged_elec
2047,True,GS023,gas_network,gas_service,unmanaged_elec
2048,True,GS023,gas_network,gas_service,unmanaged_elec
2049,True,GS023,gas_network,gas_service,unmanaged_elec
2024,False,GS024,gas_network,gas_service,unmanaged_elec
2025,True,GS024,gas_network,gas_service,unmanaged_elec
2026,True,GS024,gas_network,gas_service,unmanaged_elec
2027,True,GS024,gas_network,gas_service,unmanaged_elec
2028,True,GS024,gas_network,gas_service,unmanaged_elec
2029,True,GS024,gas_network,gas_service,unmanaged_elec
2030,True,GS024,gas_network,gas_service,unmanaged_elec
2031,True,GS024,gas_network,gas_service,unmanaged_elec
2032,True,GS024,gas_network,gas_service,unmanaged_elec
2033,True,GS024,gas_network,gas_service,unmanaged_elec
2034,True,GS024,gas_network,gas_service,unmanaged_elec
2035,True,GS024,gas_network,gas_service,unmanaged_elec
2036,True,GS024,gas_network,gas_service,unmanaged_elec
2037,True,GS024,gas_network,gas_service,unmanaged_elec
2038,True,GS024,gas_network,gas_service,unmanaged_elec
2039,True,GS024,gas_network,gas_service,unmanaged_elec
2040,True,GS024,gas_network,gas_service,unmanaged_elec
2041,True,GS024,gas_network,gas_service,unmanaged_elec
2042,True,GS024,gas_network,gas_service,unmanaged_elec
2043,True,GS024,gas_network,gas_service,unmanaged_elec
2044,True,GS024,gas_network,gas_service,unmanaged_elec
2045,True,GS024,gas_network,gas_service,unmanaged_elec
2046,True,GS024,gas_network,gas_service,unmanaged_elec
2047,True,GS024,gas_network,gas_service,unmanaged_elec
2048,True,GS024,gas_network,gas_service,unmanaged_elec
2049,True,GS024,gas_network,gas_service,unmanaged_elec
2024,False,GS025,gas_network,gas_service,unmanaged_elec
2025,True,GS025,gas_network,gas_service,unmanaged_elec
2026,True,GS025,gas_network,gas_service,unmanaged_elec
2027,True,GS025,gas_network,gas_service,unmanaged_elec
2028,True,GS025,gas_network,gas_service,unmanaged_elec
2029,True,GS025,gas_network,gas_service,unmanaged_elec
2030,True,GS025,gas_network,gas_service,unmanaged_elec
2031,True,GS025,gas_network,gas_service,unmanaged_elec
2032,True,GS025,gas_network,gas_service,unmanaged_elec
2033,True,GS025,gas_network,gas_service,unmanaged_elec
2034,True,GS025,gas_network,gas_service,unmanaged_elec
2035,True,GS025,gas_network,gas_service,unmanaged_elec
2036,True,GS025,gas_network,gas_service,unmanaged_elec
2037,True,GS025,gas_network,gas_service,unmanaged_elec
2038,True,GS025,gas_network,gas_service,unmanaged_elec
2039,True,GS025,gas_network,gas_service,unmanaged_elec
2040,True,GS025,gas_network,gas_service,unmanaged_elec
2041,True,GS025,gas_network,gas_service,unmanaged_elec
2042,True,GS025,gas_network,gas_service,unmanaged_elec
2043,True,GS025,gas_network,gas_service,unmanaged_elec
2044,True,GS025,gas_network,gas_service,unmanaged_elec
2045,True,GS025,gas_network,gas_service,unmanaged_elec
2046,True,GS025,gas_network,gas_service,unmanaged_elec
2047,True,GS025,gas_network,gas_service,unmanaged_elec
2048,True,GS025,gas_network,gas_service,unmanaged_elec
2049,True,GS025,gas_network,gas_service,unmanaged_elec
2024,False,GS026,gas_network,gas_service,unmanaged_elec
2025,True,GS026,gas_network,gas_service,unmanaged_elec
2026,True,GS026,gas_network,gas_service,unmanaged_elec
2027,True,GS026,gas_network,gas_service,unmanaged_elec
2028,True,GS026,gas_network,gas_service,unmanaged_elec
2029,True,GS026,gas_network,gas_service,unmanaged_elec
2030,True,GS026,gas_network,gas_service,unmanaged_elec
2031,True,GS026,gas_network,gas_service,unmanaged_elec
2032,True,GS026,gas_network,gas_service,unmanaged_elec
2033,True,GS026,gas_network,gas_service,unmanaged_elec
2034,True,GS026,gas_network,gas_service,unmanaged_elec
2035,True,GS026,gas_network,gas_service,unmanaged_elec
2036,True,GS026,gas_network,gas_service,unmanaged_elec
2037,True,GS026,gas_network,gas_service,unmanaged_elec
2038,True,GS026,gas_network,gas_service,unmanaged_elec
2039,True,GS026,gas_network,gas_service,unmanaged_elec
2040,True,GS026,gas_network,gas_service,unmanaged_elec
2041,True,GS026,gas_network,gas_service,unmanaged_elec
2042,True,GS026,gas_network,gas_service,unmanaged_elec
2043,True,GS026,gas_network,gas_service,unmanaged_elec
2044,True,GS026,gas_network,gas_service,unmanaged_elec
2045,True,GS026,gas_network,gas_service,unmanaged_elec
2046,True,GS026,gas_network,gas_service,unmanaged_elec
2047,True,GS026,gas_network,gas_service,unmanaged_elec
2048,True,GS026,gas_network,gas_service,unmanaged_elec
2049,True,GS026,gas_network,gas_service,unmanaged_elec
2024,False,GS027,gas_network,gas_service,unmanaged_elec
2025,True,GS027,gas_network,gas_service,unmanaged_elec
2026,True,GS027,gas_network,gas_service,unmanaged_elec
2027,True,GS027,gas_network,gas_service,unmanaged_elec
2028,True,GS027,gas_network,gas_service,unmanaged_elec
2029,True,GS027,gas_network,gas_service,unmanaged_elec
2030,True,GS027,gas_network,gas_service,unmanaged_elec
2031,True,GS027,gas_network,gas_service,unmanaged_elec
2032,True,GS027,gas_network,gas_service,unmanaged_elec
2033,True,GS027,gas_network,gas_service,unmanaged_elec
2034,True,GS027,gas_network,gas_service,unmanaged_elec
2035,True,GS027,gas_network,gas_service,unmanaged_elec
2036,True,GS027,gas_network,gas_service,unmanaged_elec
2037,True,GS027,gas_network,gas_service,unmanaged_elec
2038,True,GS027,gas_network,gas_service,unmanaged_elec
2039,True,GS027,gas_network,gas_service,unmanaged_elec
2040,True,GS027,gas_network,gas_service,unmanaged_elec
2041,True,GS027,gas_network,gas_service,unmanaged_elec
2042,True,GS027,gas_network,gas_service,unmanaged_elec
2043,True,GS027,gas_network,gas_service,unmanaged_elec
2044,True,GS027,gas_network,gas_service,unmanaged_elec
2045,True,GS027,gas_network,gas_service,unmanaged_elec
2046,True,GS027,gas_network,gas_service,unmanaged_elec
2047,True,GS027,gas_network,gas_service,unmanaged_elec
2048,True,GS027,gas_network,gas_service,unmanaged_elec
2049,True,GS027,gas_network,gas_service,unmanaged_elec
2024,False,GS028,gas_network,gas_service,unmanaged_elec
2025,True,GS028,gas_network,gas_service,unmanaged_elec
2026,True,GS028,gas_network,gas_service,unmanaged_elec
2027,True,GS028,gas_network,gas_service,unmanaged_elec
2028,True,GS028,gas_network,gas_service,unmanaged_elec
2029,True,GS028,gas_network,gas_service,unmanaged_elec
2030,True,GS028,gas_network,gas_service,unmanaged_elec
2031,True,GS028,gas_network,gas_service,unmanaged_elec
2032,True,GS028,gas_network,gas_service,unmanaged_elec
2033,True,GS028,gas_network,gas_service,unmanaged_elec
2034,True,GS028,gas_network,gas_service,unmanaged_elec
2035,True,GS028,gas_network,gas_service,unmanaged_elec
2036,True,GS028,gas_network,gas_service,unmanaged_elec
2037,True,GS028,gas_network,gas_service,unmanaged_elec
2038,True,GS028,gas_network,gas_service,unmanaged_elec
2039,True,GS028,gas_network,gas_service,unmanaged_elec
2040,True,GS028,gas_network,gas_service,unmanaged_elec
2041,True,GS028,gas_network,gas_service,unmanaged_elec
2042,True,GS028,gas_network,gas_service,unmanaged_elec
2043,True,GS028,gas_network,gas_service,unmanaged_elec
2044,True,GS028,gas_network,gas_service,unmanaged_elec
2045,True,GS028,gas_network,gas_service,unmanaged_elec
2046,True,GS028,gas_network,gas_service,unmanaged_elec
2047,True,GS028,gas_network,gas_service,unmanaged_elec
2048,True,GS028,gas_network,gas_service,unmanaged_elec
2049,True,GS028,gas_network,gas_service,unmanaged_elec
2024,False,GS029,gas_network,gas_service,unmanaged_elec
2025,True,GS029,gas_network,gas_service,unmanaged_elec
2026,True,GS029,gas_network,gas_service,unmanaged_elec
2027,True,GS029,gas_network,gas_service,unmanaged_elec
2028,True,GS029,gas_network,gas_service,unmanaged_elec
2029,True,GS029,gas_network,gas_service,unmanaged_elec
2030,True,GS029,gas_network,gas_service,unmanaged_elec
2031,True,GS029,gas_network,gas_service,unmanaged_elec
2032,True,GS029,gas_network,gas_service,unmanaged_elec
2033,True,GS029,gas_network,gas_service,unmanaged_elec
2034,True,GS029,gas_network,gas_service,unmanaged_elec
2035,True,GS029,gas_network,gas_service,unmanaged_elec
2036,True,GS029,gas_network,gas_service,unmanaged_elec
2037,True,GS029,gas_network,gas_service,unmanaged_elec
2038,True,GS029,gas_network,gas_service,unmanaged_elec
2039,True,GS029,gas_network,gas_service,unmanaged_elec
2040,True,GS029,gas_network,gas_service,unmanaged_elec
2041,True,GS029,gas_network,gas_service,unmanaged_elec
2042,True,GS029,gas_network,gas_service,unmanaged_elec
2043,True,GS029,gas_network,gas_service,unmanaged_elec
2044,True,GS029,gas_network,gas_service,unmanaged_elec
2045,True,GS029,gas_network,gas_service,unmanaged_elec
2046,True,GS029,gas_network,gas_service,unmanaged_elec
2047,True,GS029,gas_network,gas_service,unmanaged_elec
2048,True,GS029,gas_network,gas_service,unmanaged_elec
2049,True,GS029,gas_network,gas_service,unmanaged_elec
2024,False,GS030,gas_network,gas_service,unmanaged_elec
2025,True,GS030,gas_network,gas_service,unmanaged_elec
2026,True,GS030,gas_network,gas_service,unmanaged_elec
2027,True,GS030,gas_network,gas_service,unmanaged_elec
2028,True,GS030,gas_network,gas_service,unmanaged_elec
2029,True,GS030,gas_network,gas_service,unmanaged_elec
2030,True,GS030,gas_network,gas_service,unmanaged_elec
2031,True,GS030,gas_network,gas_service,unmanaged_elec
2032,True,GS030,gas_network,gas_service,unmanaged_elec
2033,True,GS030,gas_network,gas_service,unmanaged_elec
2034,True,GS030,gas_network,gas_service,unmanaged_elec
2035,True,GS030,gas_network,gas_service,unmanaged_elec
2036,True,GS030,gas_network,gas_service,unmanaged_elec
2037,True,GS030,gas_network,gas_service,unmanaged_elec
2038,True,GS030,gas_network,gas_service,unmanaged_elec
2039,True,GS030,gas_network,gas_service,unmanaged_elec
2040,True,GS030,gas_network,gas_service,unmanaged_elec
2041,True,GS030,gas_network,gas_service,unmanaged_elec
2042,True,GS030,gas_network,gas_service,unmanaged_elec
2043,True,GS030,gas_network,gas_service,unmanaged_elec
2044,True,GS030,gas_network,gas_service,unmanaged_elec
2045,True,GS030,gas_network,gas_service,unmanaged_elec
2046,True,GS030,gas_network,gas_service,unmanaged_elec
2047,True,GS030,gas_network,gas_service,unmanaged_elec
2048,True,GS030,gas_network,gas_service,unmanaged_elec
2049,True,GS030,gas_network,gas_service,unmanaged_elec
2024,False,GS031,gas_network,gas_service,unmanaged_elec
2025,True,GS031,gas_network,gas_service,unmanaged_elec
2026,True,GS031,gas_network,gas_service,unmanaged_elec
2027,True,GS031,gas_network,gas_service,unmanaged_elec
2028,True,GS031,gas_network,gas_service,unmanaged_elec
2029,True,GS031,gas_network,gas_service,unmanaged_elec
2030,True,GS031,gas_network,gas_service,unmanaged_elec
2031,True,GS031,gas_network,gas_service,unmanaged_elec
2032,True,GS031,gas_network,gas_service,unmanaged_elec
2033,True,GS031,gas_network,gas_service,unmanaged_elec
2034,True,GS031,gas_network,gas_service,unmanaged_elec
2035,True,GS031,gas_network,gas_service,unmanaged_elec
2036,True,GS031,gas_network,gas_service,unmanaged_elec
2037,True,GS031,gas_network,gas_service,unmanaged_elec
2038,True,GS031,gas_network,gas_service,unmanaged_elec
2039,True,GS031,gas_network,gas_service,unmanaged_elec
2040,True,GS031,gas_network,gas_service,unmanaged_elec
2041,True,GS031,gas_network,gas_service,unmanaged_elec
2042,True,GS031,gas_network,gas_service,unmanaged_elec
2043,True,GS031,gas_network,gas_service,unmanaged_elec
2044,True,GS031,gas_network,gas_service,unmanaged_elec
2045,True,GS031,gas_network,gas_service,unmanaged_elec
2046,True,GS031,gas_network,gas_service,unmanaged_elec
2047,True,GS031,gas_network,gas_service,unmanaged_elec
2048,True,GS031,gas_network,gas_service,unmanaged_elec
2049,True,GS031,gas_network,gas_service,unmanaged_elec
2024,False,GS032,gas_network,gas_service,unmanaged_elec
2025,True,GS032,gas_network,gas_service,unmanaged_elec
2026,True,GS032,gas_network,gas_service,unmanaged_elec
2027,True,GS032,gas_network,gas_service,unmanaged_elec
2028,True,GS032,gas_network,gas_service,unmanaged_elec
2029,True,GS032,gas_network,gas_service,unmanaged_elec
2030,True,GS032,gas_network,gas_service,unmanaged_elec
2031,True,GS032,gas_network,gas_service,unmanaged_elec
2032,True,GS032,gas_network,gas_service,unmanaged_elec
2033,True,GS032,gas_network,gas_service,unmanaged_elec
2034,True,GS032,gas_network,gas_service,unmanaged_elec
2035,True,GS032,gas_network,gas_service,unmanaged_elec
2036,True,GS032,gas_network,gas_service,unmanaged_elec
2037,True,GS032,gas_network,gas_service,unmanaged_elec
2038,True,GS032,gas_network,gas_service,unmanaged_elec
2039,True,GS032,gas_network,gas_service,unmanaged_elec
2040,True,GS032,gas_network,gas_service,unmanaged_elec
2041,True,GS032,gas_network,gas_service,unmanaged_elec
2042,True,GS032,gas_network,gas_service,unmanaged_elec
2043,True,GS032,gas_network,gas_service,unmanaged_elec
2044,True,GS032,gas_network,gas_service,unmanaged_elec
2045,True,GS032,gas_network,gas_service,unmanaged_elec
2046,True,GS032,gas_network,gas_service,unmanaged_elec
2047,True,GS032,gas_network,gas_service,unmanaged_elec
2048,True,GS032,gas_network,gas_service,unmanaged_elec
2049,True,GS032,gas_network,gas_service,unmanaged_elec
2024,False,GS033,gas_network,gas_service,unmanaged_elec
2025,True,GS033,gas_network,gas_service,unmanaged_elec
2026,True,GS033,gas_network,gas_service,unmanaged_elec
2027,True,GS033,gas_network,gas_service,unmanaged_elec
2028,True,GS033,gas_network,gas_service,unmanaged_elec
2029,True,GS033,gas_network,gas_service,unmanaged_elec
2030,True,GS033,gas_network,gas_service,unmanaged_elec
2031,True,GS033,gas_network,gas_service,unmanaged_elec
2032,True,GS033,gas_network,gas_service,unmanaged_elec
2033,True,GS033,gas_network,gas_service,unmanaged_elec
2034,True,GS033,gas_network,gas_service,unmanaged_elec
2035,True,GS033,gas_network,gas_service,unmanaged_elec
2036,True,GS033,gas_network,gas_service,unmanaged_elec
2037,True,GS033,gas_network,gas_service,unmanaged_elec
2038,True,GS033,gas_network,gas_service,unmanaged_elec
2039,True,GS033,gas_network,gas_service,unmanaged_elec
2040,True,GS033,gas_network,gas_service,unmanaged_elec
2041,True,GS033,gas_network,gas_service,unmanaged_elec
2042,True,GS033,gas_network,gas_service,unmanaged_elec
2043,True,GS033,gas_network,gas_service,unmanaged_elec
2044,True,GS033,gas_network,gas_service,unmanaged_elec
2045,True,GS033,gas_network,gas_service,unmanaged_elec
2046,True,GS033,gas_network,gas_service,unmanaged_elec
2047,True,GS033,gas_network,gas_service,unmanaged_elec
2048,True,GS033,gas_network,gas_service,unmanaged_elec
2049,True,GS033,gas_network,gas_service,unmanaged_elec
2024,False,GS034,gas_network,gas_service,unmanaged_elec
2025,True,GS034,gas_network,gas_service,unmanaged_elec
2026,True,GS034,gas_network,gas_service,unmanaged_elec
2027,True,GS034,gas_network,gas_service,unmanaged_elec
2028,True,GS034,gas_network,gas_service,unmanaged_elec
2029,True,GS034,gas_network,gas_service,unmanaged_elec
2030,True,GS034,gas_network,gas_service,unmanaged_elec
2031,True,GS034,gas_network,gas_service,unmanaged_elec
2032,True,GS034,gas_network,gas_service,unmanaged_elec
2033,True,GS034,gas_network,gas_service,unmanaged_elec
2034,True,GS034,gas_network,gas_service,unmanaged_elec
2035,True,GS034,gas_network,gas_service,unmanaged_elec
2036,True,GS034,gas_network,gas_service,unmanaged_elec
2037,True,GS034,gas_network,gas_service,unmanaged_elec
2038,True,GS034,gas_network,gas_service,unmanaged_elec
2039,True,GS034,gas_network,gas_service,unmanaged_elec
2040,True,GS034,gas_network,gas_service,unmanaged_elec
2041,True,GS034,gas_network,gas_service,unmanaged_elec
2042,True,GS034,gas_network,gas_service,unmanaged_elec
2043,True,GS034,gas_network,gas_service,unmanaged_elec
2044,True,GS034,gas_network,gas_service,unmanaged_elec
2045,True,GS034,gas_network,gas_service,unmanaged_elec
2046,True,GS034,gas_network,gas_service,unmanaged_elec
2047,True,GS034,gas_network,gas_service,unmanaged_elec
2048,True,GS034,gas_network,gas_service,unmanaged_elec
2049,True,GS034,gas_network,gas_service,unmanaged_elec
2024,False,GS035,gas_network,gas_service,unmanaged_elec
2025,True,GS035,gas_network,gas_service,unmanaged_elec
2026,True,GS035,gas_network,gas_service,unmanaged_elec
2027,True,GS035,gas_network,gas_service,unmanaged_elec
2028,True,GS035,gas_network,gas_service,unmanaged_elec
2029,True,GS035,gas_network,gas_service,unmanaged_elec
2030,True,GS035,gas_network,gas_service,unmanaged_elec
2031,True,GS035,gas_network,gas_service,unmanaged_elec
2032,True,GS035,gas_network,gas_service,unmanaged_elec
2033,True,GS035,gas_network,gas_service,unmanaged_elec
2034,True,GS035,gas_network,gas_service,unmanaged_elec
2035,True,GS035,gas_network,gas_service,unmanaged_elec
2036,True,GS035,gas_network,gas_service,unmanaged_elec
2037,True,GS035,gas_network,gas_service,unmanaged_elec
2038,True,GS035,gas_network,gas_service,unmanaged_elec
2039,True,GS035,gas_network,gas_service,unmanaged_elec
2040,True,GS035,gas_network,gas_service,unmanaged_elec
2041,True,GS035,gas_network,gas_service,unmanaged_elec
2042,True,GS035,gas_network,gas_service,unmanaged_elec
2043,True,GS035,gas_network,gas_service,unmanaged_elec
2044,True,GS035,gas_network,gas_service,unmanaged_elec
2045,True,GS035,gas_network,gas_service,unmanaged_elec
2046,True,GS035,gas_network,gas_service,unmanaged_elec
2047,True,GS035,gas_network,gas_service,unmanaged_elec
2048,True,GS035,gas_network,gas_service,unmanaged_elec
2049,True,GS035,gas_network,gas_service,unmanaged_elec
2024,False,GS036,gas_network,gas_service,unmanaged_elec
2025,True,GS036,gas_network,gas_service,unmanaged_elec
2026,True,GS036,gas_network,gas_service,unmanaged_elec
2027,True,GS036,gas_network,gas_service,unmanaged_elec
2028,True,GS036,gas_network,gas_service,unmanaged_elec
2029,True,GS036,gas_network,gas_service,unmanaged_elec
2030,True,GS036,gas_network,gas_service,unmanaged_elec
2031,True,GS036,gas_network,gas_service,unmanaged_elec
2032,True,GS036,gas_network,gas_service,unmanaged_elec
2033,True,GS036,gas_network,gas_service,unmanaged_elec
2034,True,GS036,gas_network,gas_service,unmanaged_elec
2035,True,GS036,gas_network,gas_service,unmanaged_elec
2036,True,GS036,gas_network,gas_service,unmanaged_elec
2037,True,GS036,gas_network,gas_service,unmanaged_elec
2038,True,GS036,gas_network,gas_service,unmanaged_elec
2039,True,GS036,gas_network,gas_service,unmanaged_elec
2040,True,GS036,gas_network,gas_service,unmanaged_elec
2041,True,GS036,gas_network,gas_service,unmanaged_elec
2042,True,GS036,gas_network,gas_service,unmanaged_elec
2043,True,GS036,gas_network,gas_service,unmanaged_elec
2044,True,GS036,gas_network,gas_service,unmanaged_elec
2045,True,GS036,gas_network,gas_service,unmanaged_elec
2046,True,GS036,gas_network,gas_service,unmanaged_elec
2047,True,GS036,gas_network,gas_service,unmanaged_elec
2048,True,GS036,gas_network,gas_service,unmanaged_elec
2049,True,GS036,gas_network,gas_service,unmanaged_elec
2024,False,GS037,gas_network,gas_service,unmanaged_elec
2025,True,GS037,gas_network,gas_service,unmanaged_elec
2026,True,GS037,gas_network,gas_service,unmanaged_elec
2027,True,GS037,gas_network,gas_service,unmanaged_elec
2028,True,GS037,gas_network,gas_service,unmanaged_elec
2029,True,GS037,gas_network,gas_service,unmanaged_elec
2030,True,GS037,gas_network,gas_service,unmanaged_elec
2031,True,GS037,gas_network,gas_service,unmanaged_elec
2032,True,GS037,gas_network,gas_service,unmanaged_elec
2033,True,GS037,gas_network,gas_service,unmanaged_elec
2034,True,GS037,gas_network,gas_service,unmanaged_elec
2035,True,GS037,gas_network,gas_service,unmanaged_elec
2036,True,GS037,gas_network,gas_service,unmanaged_elec
2037,True,GS037,gas_network,gas_service,unmanaged_elec
2038,True,GS037,gas_network,gas_service,unmanaged_elec
2039,True,GS037,gas_network,gas_service,unmanaged_elec
2040,True,GS037,gas_network,gas_service,unmanaged_elec
2041,True,GS037,gas_network,gas_service,unmanaged_elec
2042,True,GS037,gas_network,gas_service,unmanaged_elec
2043,True,GS037,gas_network,gas_service,unmanaged_elec
2044,True,GS037,gas_network,gas_service,unmanaged_elec
2045,True,GS037,gas_network,gas_service,unmanaged_elec
2046,True,GS037,gas_network,gas_service,unmanaged_elec
2047,True,GS037,gas_network,gas_service,unmanaged_elec
