year,peak_consump,asset_id,energy_type,asset_domain,asset_type,scenario
2036,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2037,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2038,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2039,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2040,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2041,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2042,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2043,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2044,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2045,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2046,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2047,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2048,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2049,45.44,TB_2,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2025,19.424,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2026,19.424,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2027,19.424,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2028,19.424,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2029,19.424,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2030,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2031,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2032,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2033,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2034,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2035,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2036,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2037,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2038,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2039,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2040,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2041,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2042,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2043,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2044,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2045,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2046,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2047,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2048,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2049,43.562,TB_3,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2025,15.832,TB_4,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2026,15.832,TB_4,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2027,15.832,TB_4,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2028,15.832,TB_4,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2029,15.832,TB_4,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2030,44.625,TB_4,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2031,44.625,TB_4,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2032,44.625,TB_4,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2033,44.625,TB_4,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2034,44.625,TB_4,electricity,elec_network,elec_xmfr,ex_managed_elec_2
2035,44.625,TB_4,electricity,elec_network,elec_xmfr,ex_managed_elec_2
