year,consumption_costs,asset_id,energy_type,asset_domain,asset_type,scenario
2036,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2037,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2038,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2039,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2040,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2041,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2042,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2043,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2044,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2045,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2046,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2047,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2048,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2049,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2050,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2051,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2052,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2053,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2054,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2055,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2056,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2057,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2058,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2059,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2060,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2061,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2062,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2063,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2064,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2065,0.0,F_715195_2938669,natural_gas,building,building_aggregate,accelerated_elec_higheff
2020,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2021,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2022,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2023,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2024,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2025,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2026,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2027,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2028,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2029,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2030,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2031,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2032,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2033,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2034,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2035,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2036,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2037,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2038,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2039,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2040,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2041,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2042,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2043,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2044,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2045,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2046,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2047,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2048,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2049,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2050,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2051,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2052,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2053,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2054,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2055,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2056,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2057,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2058,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2059,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2060,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2061,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2062,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2063,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2064,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2065,0.0,F_715195_2938669,propane,building,building_aggregate,accelerated_elec_higheff
2020,2354.97993084588,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2021,2354.97993084588,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2022,2354.97993084588,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2023,2354.97993084588,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2024,2354.97993084588,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2025,3211.3362693352906,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2026,3241.920424281341,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2027,3272.504579227392,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2028,3333.6728891194925,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2029,3364.2570440655427,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2030,3394.8411990115933,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2031,3425.4253539576434,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2032,3486.593663849744,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2033,3517.177818795795,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2034,3578.3461286878955,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2035,3608.9302836339457,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2036,3670.0985935260464,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2037,3700.682748472097,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2038,3761.851058364198,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2039,3792.435213310248,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2040,3853.603523202349,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2041,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2042,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2043,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2044,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2045,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2046,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2047,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2048,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2049,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2050,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2051,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2052,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2053,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2054,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2055,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2056,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2057,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2058,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2059,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2060,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2061,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2062,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2063,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2064,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2065,0.0,F_715195_2938669,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2020,2875.3181941737507,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2021,2875.3181941737507,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2022,2875.3181941737507,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2023,2875.3181941737507,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2024,2875.3181941737507,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2025,4336.055001942457,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2026,4353.193559262388,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2027,4370.332116582318,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2028,4387.4706739022495,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2029,4421.74778854211,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2030,4438.886345862041,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2031,4456.024903181972,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2032,4490.302017821833,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2033,4507.440575141764,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2034,4524.579132461695,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2035,4558.856247101556,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2036,4575.994804421486,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2037,4610.271919061348,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2038,4627.410476381278,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2039,4661.68759102114,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2040,4678.826148341071,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2041,4713.103262980932,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2042,4730.241820300863,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2043,4764.518934940724,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2044,4781.657492260654,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2045,4815.934606900516,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2046,4833.0731642204455,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2047,4867.350278860307,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2048,4884.488836180238,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2049,4918.765950820099,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2050,4953.04306545996,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2051,4970.181622779891,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2052,5004.458737419753,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2053,5021.597294739683,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2054,5055.874409379545,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2055,5090.151524019406,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2056,5124.428638659268,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2057,5141.567195979198,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2058,5175.844310619059,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2059,5210.121425258921,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2060,5244.398539898782,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2061,5261.537097218713,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2062,5295.814211858574,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2063,5330.091326498436,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2064,5364.3684411382965,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2065,5398.645555778158,F_715218_2938954,electricity,building,building_aggregate,accelerated_elec_higheff
2020,1943.7854119259669,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2021,1943.7854119259669,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2022,1943.7854119259669,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2023,1943.7854119259669,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2024,1943.7854119259669,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2025,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2026,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2027,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2028,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2029,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2030,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2031,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2032,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2033,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2034,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2035,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2036,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2037,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2038,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2039,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2040,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2041,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2042,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2043,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2044,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2045,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2046,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2047,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2048,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2049,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2050,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2051,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2052,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2053,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2054,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2055,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2056,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2057,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2058,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2059,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2060,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2061,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2062,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2063,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2064,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2065,0.0,F_715218_2938954,natural_gas,building,building_aggregate,accelerated_elec_higheff
2020,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2021,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2022,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2023,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2024,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2025,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2026,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2027,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2028,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2029,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2030,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2031,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2032,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2033,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2034,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2035,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2036,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2037,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2038,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2039,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2040,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2041,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2042,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2043,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2044,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2045,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2046,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2047,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2048,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2049,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2050,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2051,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2052,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2053,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2054,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2055,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2056,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2057,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2058,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2059,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2060,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2061,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2062,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2063,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2064,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2065,0.0,F_715218_2938954,propane,building,building_aggregate,accelerated_elec_higheff
2020,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2021,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2022,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2023,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2024,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2025,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2026,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2027,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2028,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2029,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2030,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2031,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2032,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2033,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2034,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2035,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2036,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2037,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2038,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2039,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2040,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2041,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2042,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2043,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2044,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2045,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2046,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2047,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2048,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2049,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2050,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2051,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2052,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2053,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2054,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2055,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2056,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2057,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2058,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2059,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2060,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2061,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2062,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2063,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2064,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2065,0.0,F_715218_2938954,fuel_oil,building,building_aggregate,accelerated_elec_higheff
2020,2833.727284904121,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2021,2833.727284904121,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2022,2833.727284904121,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2023,2833.727284904121,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2024,2833.727284904121,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2025,4273.334823515132,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2026,4290.225474991476,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2027,4307.11612646782,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2028,4324.006777944164,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2029,4357.788080896853,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2030,4374.678732373198,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2031,4391.569383849542,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2032,4425.350686802231,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2033,4442.241338278575,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2034,4459.13198975492,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2035,4492.913292707609,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
2036,4509.803944183953,F_715268_2938629,electricity,building,building_aggregate,accelerated_elec_higheff
